role_category_1,network_receiver_role_category,defender_role_category,raw_responsibility,n_passes,value,valued_responsibility,competition_name
CB-3,ST,LZM,0.0,1,-0.00551881,-0.0,FIFA Men's World Cup
CB-3,ST,RB,0.0,1,-0.00551881,-0.0,FIFA Men's World Cup
CB-3,ST,RCB-4,0.0,1,-0.00551881,-0.0,FIFA Men's World Cup
CB-3,ST,RW,0.0,1,-0.00551881,-0.0,FIFA Men's World Cup
CB-3,ST,RZM,0.0,1,-0.00551881,-0.0,FIFA Men's World Cup
CB-3,ST,ST,0.0,1,-0.00551881,-0.0,FIFA Men's World Cup
CB-3,ST,ZDM,0.0,1,-0.00551881,-0.0,FIFA Men's World Cup
CB-3,ZDM,CB-3,0.0012267152430223,13,0.0019901546153846,2.4413530026636105e-06,FIFA Men's World Cup
CB-3,ZDM,GK,0.0,57,0.0021048708771929,0.0,FIFA Men's World Cup
CB-3,ZDM,LB,0.002315292333447,44,0.0021387643181817,4.951864628936433e-06,FIFA Men's World Cup
CB-3,ZDM,LCB-3,0.0,13,0.0019901546153846,0.0,FIFA Men's World Cup
CB-3,ZDM,LCB-4,0.0358783543486439,44,0.0021387643181817,7.673534407596206e-05,FIFA Men's World Cup
CB-3,ZDM,LDM,0.1017621267945218,20,0.0014089664999999,0.0001433794276222,FIFA Men's World Cup
CB-3,ZDM,LS,0.2596910280921226,26,0.0014692661538461,0.0003815552380332,FIFA Men's World Cup
CB-3,ZDM,LW,0.0761498005497056,38,0.0022443136842105,0.0001709040394236,FIFA Men's World Cup
CB-3,ZDM,LWB,0.0,13,0.0019901546153846,0.0,FIFA Men's World Cup
CB-3,ZDM,LZM,0.2140502960677469,37,0.0024810354054053,0.0005310663630815,FIFA Men's World Cup
CB-3,ZDM,RB,0.0,44,0.0021387643181817,0.0,FIFA Men's World Cup
CB-3,ZDM,RCB-3,0.0988958201656598,13,0.0019901546153846,0.0001968179729449,FIFA Men's World Cup
CB-3,ZDM,RCB-4,0.0028580451752918,44,0.0021387643181817,6.112685040665793e-06,FIFA Men's World Cup
CB-3,ZDM,RDM,0.0395191295398241,20,0.0014089664999999,5.568112963077143e-05,FIFA Men's World Cup
CB-3,ZDM,RS,0.1891557426163942,26,0.0014692661538461,0.0002779201304318,FIFA Men's World Cup
CB-3,ZDM,RW,0.0692535855262962,38,0.0022443136842105,0.0001554267696773,FIFA Men's World Cup
CB-3,ZDM,RWB,0.0373224264670347,13,0.0019901546153846,7.427739929072191e-05,FIFA Men's World Cup
CB-3,ZDM,RZM,0.1081934349263586,37,0.0024810354054053,0.0002684317426847,FIFA Men's World Cup
CB-3,ZDM,ST,0.4264282709603076,31,0.0026379587096773,0.0011249001714324,FIFA Men's World Cup
CB-3,ZDM,ZDM,0.105571833334538,37,0.0024810354054053,0.0002619274563165,FIFA Men's World Cup
CB-3,ZDM,ZOM,0.3674679376428279,19,0.0017628336842104,0.0006477848583441,FIFA Men's World Cup
CB-3,ZOM,CB-3,0.1044505474933003,4,0.0063656075,0.0006648911885024,FIFA Men's World Cup
CB-3,ZOM,GK,0.0,16,0.0037156506249999,0.0,FIFA Men's World Cup
CB-3,ZOM,LB,0.1666666666666666,12,0.0028323316666666,0.0004720552777777,FIFA Men's World Cup
CB-3,ZOM,LCB-3,0.0,4,0.0063656075,0.0,FIFA Men's World Cup
CB-3,ZOM,LCB-4,0.0641064439416943,12,0.0028323316666666,0.0001815707112134,FIFA Men's World Cup
CB-3,ZOM,LDM,0.2904737896601874,6,0.0020116833333333,0.0005843412814295,FIFA Men's World Cup
CB-3,ZOM,LS,0.1942545687357977,8,0.0040721724999999,0.0007910381128052,FIFA Men's World Cup
CB-3,ZOM,LW,0.0756167403381182,9,0.0024897355555555,0.000188265687015,FIFA Men's World Cup
CB-3,ZOM,LWB,0.0,4,0.0063656075,0.0,FIFA Men's World Cup
CB-3,ZOM,LZM,0.1789432939901117,10,0.0047380309999999,0.0008478388741672,FIFA Men's World Cup
CB-3,ZOM,RB,0.0930822487779228,12,0.0028323316666666,0.0002636398008182,FIFA Men's World Cup
CB-3,ZOM,RCB-3,0.0,4,0.0063656075,0.0,FIFA Men's World Cup
CB-3,ZOM,RCB-4,0.2072895658027709,12,0.0028323316666666,0.0005871128013927,FIFA Men's World Cup
CB-3,ZOM,RDM,0.3283889546437297,6,0.0020116833333333,0.0006606145869075,FIFA Men's World Cup
CB-3,ZOM,RS,0.1983987561093847,8,0.0040721724999999,0.0008079139586628,FIFA Men's World Cup
CB-3,ZOM,RW,0.1811245927897184,9,0.0024897355555555,0.000450952338654,FIFA Men's World Cup
CB-3,ZOM,RWB,0.0,4,0.0063656075,0.0,FIFA Men's World Cup
CB-3,ZOM,RZM,0.3444934634201575,10,0.0047380309999999,0.001632220708982,FIFA Men's World Cup
CB-3,ZOM,ST,0.3592815624267722,8,0.0033591287499999,0.0012068730256926,FIFA Men's World Cup
CB-3,ZOM,ZDM,0.3459797038325059,10,0.0047380309999999,0.0016392625621292,FIFA Men's World Cup
CB-3,ZOM,ZOM,0.2573898703149497,8,0.0035144837499999,0.0009045925166364,FIFA Men's World Cup
GK,CB-3,CB-3,0.0,30,-0.0003103863333333,-0.0,FIFA Men's World Cup
GK,CB-3,GK,0.0,103,-0.0003579594174757,-0.0,FIFA Men's World Cup
GK,CB-3,LB,0.0273972602739726,73,-0.00037751,-1.034273972602751e-05,FIFA Men's World Cup
GK,CB-3,LCB-3,0.0,30,-0.0003103863333333,-0.0,FIFA Men's World Cup
GK,CB-3,LCB-4,0.0,73,-0.00037751,-0.0,FIFA Men's World Cup
GK,CB-3,LDM,0.0,34,-0.0003072132352941,-0.0,FIFA Men's World Cup
GK,CB-3,LS,0.0168027032416775,48,-0.000416585625,-6.999764631623943e-06,FIFA Men's World Cup
GK,CB-3,LW,0.0070121751960838,60,-0.0002908861666666,-2.0397447627839477e-06,FIFA Men's World Cup
GK,CB-3,LWB,0.0,30,-0.0003103863333333,-0.0,FIFA Men's World Cup
GK,CB-3,LZM,0.0047211934640475,69,-0.0003829647826087,-1.808050828612591e-06,FIFA Men's World Cup
GK,CB-3,RB,0.0,73,-0.00037751,-0.0,FIFA Men's World Cup
GK,CB-3,RCB-3,0.0,30,-0.0003103863333333,-0.0,FIFA Men's World Cup
GK,CB-3,RCB-4,0.0136986301369863,73,-0.00037751,-5.171369863013755e-06,FIFA Men's World Cup
GK,CB-3,RDM,0.0,34,-0.0003072132352941,-0.0,FIFA Men's World Cup
GK,CB-3,RS,0.0136054210976916,48,-0.000416585625,-5.667822851370198e-06,FIFA Men's World Cup
GK,CB-3,RW,0.0122103076852951,60,-0.0002908861666666,-3.551809596396096e-06,FIFA Men's World Cup
GK,CB-3,RWB,0.0,30,-0.0003103863333333,-0.0,FIFA Men's World Cup
GK,CB-3,RZM,0.0,69,-0.0003829647826087,-0.0,FIFA Men's World Cup
GK,CB-3,ST,0.0526892732212379,55,-0.0003067947272727,-1.6164791208108115e-05,FIFA Men's World Cup
GK,CB-3,ZDM,0.0144927536231884,69,-0.0003829647826087,-5.550214240705839e-06,FIFA Men's World Cup
GK,CB-3,ZOM,0.0249466952659173,42,-0.0004754964285714,-1.1862064503603662e-05,FIFA Men's World Cup
GK,LB,CB-3,0.0,30,-0.0005021583333333,-0.0,FIFA Men's World Cup
GK,LB,GK,0.0037922134764509,113,-0.0054022020353982,-2.048630336114796e-05,FIFA Men's World Cup
GK,LB,LB,0.0,83,-0.0071733021686747,-0.0,FIFA Men's World Cup
GK,LB,LCB-3,0.0333333333333333,30,-0.0005021583333333,-1.6738611111110996e-05,FIFA Men's World Cup
GK,LB,LCB-4,0.0120481927710843,83,-0.0071733021686747,-8.642532733343023e-05,FIFA Men's World Cup
GK,LB,LDM,0.027027027027027,37,-0.0025088375675675,-6.780642074506962e-05,FIFA Men's World Cup
GK,LB,LS,0.0369966055723096,47,0.0012389417021276,4.583663748070275e-05,FIFA Men's World Cup
GK,LB,LW,0.0014908809621747,77,-0.0085636581818181,-1.27673949498451e-05,FIFA Men's World Cup
GK,LB,LWB,0.0,30,-0.0005021583333333,-0.0,FIFA Men's World Cup
GK,LB,LZM,0.0,76,-0.0068108136842105,-0.0,FIFA Men's World Cup
GK,LB,RB,0.01282162228541,83,-0.0071733021686747,-9.197337094585992e-05,FIFA Men's World Cup
GK,LB,RCB-3,0.0,30,-0.0005021583333333,-0.0,FIFA Men's World Cup
GK,LB,RCB-4,7.5990184254953e-05,83,-0.0071733021686747,-5.451005535140451e-07,FIFA Men's World Cup
GK,LB,RDM,0.0,37,-0.0025088375675675,-0.0,FIFA Men's World Cup
GK,LB,RS,0.1089008906378402,47,0.0012389417021276,0.00013492185481,FIFA Men's World Cup
GK,LB,RW,0.2141430845030842,77,-0.0085636581818181,-0.0018338481776846,FIFA Men's World Cup
GK,LB,RWB,0.021578662866758,30,-0.0005021583333333,-1.0835905380733029e-05,FIFA Men's World Cup
GK,LB,RZM,0.0676916112893421,76,-0.0068108136842105,-0.0004610349524757,FIFA Men's World Cup
GK,LB,ST,0.0563079360818048,66,-0.0101315013636363,-0.0005704839311963,FIFA Men's World Cup
GK,LB,ZDM,0.0263157894736842,76,-0.0068108136842105,-0.0001792319390581,FIFA Men's World Cup
GK,LB,ZOM,0.0452969772584053,32,-0.0011902125,-5.391302854517025e-05,FIFA Men's World Cup
GK,LCB-3,CB-3,0.0,24,-0.0005113816666666,-0.0,FIFA Men's World Cup
GK,LCB-3,GK,0.0,91,-0.0002805359340659,-0.0,FIFA Men's World Cup
GK,LCB-3,LB,0.0,67,-0.0001978449253731,-0.0,FIFA Men's World Cup
GK,LCB-3,LCB-3,0.0,24,-0.0005113816666666,-0.0,FIFA Men's World Cup
GK,LCB-3,LCB-4,0.0,67,-0.0001978449253731,-0.0,FIFA Men's World Cup
GK,LCB-3,LDM,0.0223456399257765,37,-0.0010367594594594,-2.316705357072414e-05,FIFA Men's World Cup
GK,LCB-3,LS,0.0217403511102523,41,-0.0003693682926829,-8.03019637192177e-06,FIFA Men's World Cup
GK,LCB-3,LW,0.0,62,-0.0001475879032258,-0.0,FIFA Men's World Cup
GK,LCB-3,LWB,0.0,24,-0.0005113816666666,-0.0,FIFA Men's World Cup
GK,LCB-3,LZM,0.0,54,0.0002376172222222,0.0,FIFA Men's World Cup
GK,LCB-3,RB,0.0,67,-0.0001978449253731,-0.0,FIFA Men's World Cup
GK,LCB-3,RCB-3,0.0,24,-0.0005113816666666,-0.0,FIFA Men's World Cup
GK,LCB-3,RCB-4,0.0149253731343283,67,-0.0001978449253731,-2.952909333927557e-06,FIFA Men's World Cup
GK,LCB-3,RDM,0.027027027027027,37,-0.0010367594594594,-2.802052593133711e-05,FIFA Men's World Cup
GK,LCB-3,RS,0.0658388897774289,41,-0.0003693682926829,-2.4318798309229777e-05,FIFA Men's World Cup
GK,LCB-3,RW,0.0508957548244552,62,-0.0001475879032258,-7.511597737636643e-06,FIFA Men's World Cup
GK,LCB-3,RWB,0.0,24,-0.0005113816666666,-0.0,FIFA Men's World Cup
GK,LCB-3,RZM,0.0,54,0.0002376172222222,0.0,FIFA Men's World Cup
GK,LCB-3,ST,0.0570621099192697,50,-0.0002076934,-1.1851423620307438e-05,FIFA Men's World Cup
GK,LCB-3,ZDM,0.0185185185185185,54,0.0002376172222222,4.400318930040844e-06,FIFA Men's World Cup
GK,LCB-3,ZOM,0.0080697932893182,30,-0.0014566493333333,-1.1754859015023287e-05,FIFA Men's World Cup
GK,LCB-4,CB-3,0.0,83,-0.000528764939759,-0.0,FIFA Men's World Cup
GK,LCB-4,GK,0.0007558599745651,344,-0.0009824687790697,-7.426088263587786e-07,FIFA Men's World Cup
GK,LCB-4,LB,0.0012978582812384,261,-0.0011267500766283,-1.4623619178382388e-06,FIFA Men's World Cup
GK,LCB-4,LCB-3,0.0,83,-0.000528764939759,-0.0,FIFA Men's World Cup
GK,LCB-4,LCB-4,0.003831417624521,261,-0.0011267500766283,-4.3170501020244e-06,FIFA Men's World Cup
GK,LCB-4,LDM,0.0084258090057033,153,-0.0011090848366013,-9.344937004324478e-06,FIFA Men's World Cup
GK,LCB-4,LS,0.0204315163683488,135,-0.0006027788148148,-1.2315685221383132e-05,FIFA Men's World Cup
GK,LCB-4,LW,0.0039370078740157,254,-0.0010168473228346,-4.003335916671896e-06,FIFA Men's World Cup
GK,LCB-4,LWB,0.0017989381581228,83,-0.000528764939759,-9.512154268100628e-07,FIFA Men's World Cup
GK,LCB-4,LZM,0.0154987549026819,191,-0.0008810433507853,-1.36550749524598e-05,FIFA Men's World Cup
GK,LCB-4,RB,0.0087517766376455,261,-0.0011267500766283,-9.86106499710146e-06,FIFA Men's World Cup
GK,LCB-4,RCB-3,0.0083972267468057,83,-0.000528764939759,-4.440159094917787e-06,FIFA Men's World Cup
GK,LCB-4,RCB-4,0.0132497492591865,261,-0.0011267500766283,-1.4929155993095122e-05,FIFA Men's World Cup
GK,LCB-4,RDM,0.0157112042832081,153,-0.0011090848366013,-1.74250584352519e-05,FIFA Men's World Cup
GK,LCB-4,RS,0.035646561818381,135,-0.0006027788148148,-2.1486992285107347e-05,FIFA Men's World Cup
GK,LCB-4,RW,0.0085192025640467,254,-0.0010168473228346,-8.662728319937166e-06,FIFA Men's World Cup
GK,LCB-4,RWB,0.0,83,-0.000528764939759,-0.0,FIFA Men's World Cup
GK,LCB-4,RZM,0.0113870752508922,191,-0.0008810433507853,-1.0032506934691098e-05,FIFA Men's World Cup
GK,LCB-4,ST,0.0598157166418594,209,-0.0012277230622009,-7.343713480328923e-05,FIFA Men's World Cup
GK,LCB-4,ZDM,0.0074292337199251,191,-0.0008810433507853,-6.545476970370406e-06,FIFA Men's World Cup
GK,LCB-4,ZOM,0.0108276449068705,115,-0.0017722385217391,-1.9189169403668683e-05,FIFA Men's World Cup
GK,LDM,CB-3,0.0526315789473684,19,0.0005214205263157,2.744318559556648e-05,FIFA Men's World Cup
GK,LDM,GK,0.0225549453720604,58,-0.0010599268965517,-2.3906593250102056e-05,FIFA Men's World Cup
GK,LDM,LB,0.0109557899977359,39,-0.0018303269230769,-2.005267739643308e-05,FIFA Men's World Cup
GK,LDM,LCB-3,0.0,19,0.0005214205263157,0.0,FIFA Men's World Cup
GK,LDM,LCB-4,0.0134860300229808,39,-0.0018303269230769,-2.468384383648568e-05,FIFA Men's World Cup
GK,LDM,LDM,0.0186538112554252,27,-0.0034889348148148,-6.508193151803801e-05,FIFA Men's World Cup
GK,LDM,LS,0.0370071402091531,20,0.0002385899999999,8.829533582501108e-06,FIFA Men's World Cup
GK,LDM,LW,0.0288036152182571,40,-0.00173447275,-4.995908569755271e-05,FIFA Men's World Cup
GK,LDM,LWB,0.0,19,0.0005214205263157,0.0,FIFA Men's World Cup
GK,LDM,LZM,0.116771676660752,31,0.0010556606451612,0.0001232712635202,FIFA Men's World Cup
GK,LDM,RB,0.0478718229872231,39,-0.0018303269230769,-8.762108647028764e-05,FIFA Men's World Cup
GK,LDM,RCB-3,0.1111065922869497,19,0.0005214205263157,5.7933257827412255e-05,FIFA Men's World Cup
GK,LDM,RCB-4,0.1543624607337449,39,-0.0018303269230769,-0.0002825337677933,FIFA Men's World Cup
GK,LDM,RDM,0.0744867520589831,27,-0.0034889348148148,-0.000259879422501,FIFA Men's World Cup
GK,LDM,RS,0.2360140009452535,20,0.0002385899999999,5.6310580485523305e-05,FIFA Men's World Cup
GK,LDM,RW,0.0708553417924833,40,-0.00173447275,-0.0001228966595309,FIFA Men's World Cup
GK,LDM,RWB,0.0043906140677065,19,0.0005214205263157,2.289356298032917e-06,FIFA Men's World Cup
GK,LDM,RZM,0.2217955473222894,31,0.0010556606451612,0.0002341408305801,FIFA Men's World Cup
GK,LDM,ST,0.2257820893948973,38,-0.0017433568421052,-0.0003936187503714,FIFA Men's World Cup
GK,LDM,ZDM,0.060066220903115,31,0.0010556606451612,6.340954551098219e-05,FIFA Men's World Cup
GK,LDM,ZOM,0.1270351310711693,24,-0.0038780720833333,-0.0004926513954096,FIFA Men's World Cup
GK,LS,CB-3,0.1238254323007393,32,-0.001607250625,-0.0001990185034562,FIFA Men's World Cup
GK,LS,GK,0.0086206896551724,116,0.0034208613793103,2.9490184304399447e-05,FIFA Men's World Cup
GK,LS,LB,0.0092521620165379,84,0.0053363326190476,4.937261396556474e-05,FIFA Men's World Cup
GK,LS,LCB-3,0.1018748164491458,32,-0.001607250625,-0.0001637383624096,FIFA Men's World Cup
GK,LS,LCB-4,0.1001400460827908,84,0.0053363326190476,0.0005343805943845,FIFA Men's World Cup
GK,LS,LDM,0.1376300870943804,46,0.0023347528260869,0.0003213322347981,FIFA Men's World Cup
GK,LS,LS,0.1466924993380732,56,0.0025202182142857,0.0003696971087309,FIFA Men's World Cup
GK,LS,LW,0.0219431572003206,73,0.0043964249315068,9.64714433914634e-05,FIFA Men's World Cup
GK,LS,LWB,0.1343572639651879,32,-0.001607250625,-0.0002159457964813,FIFA Men's World Cup
GK,LS,LZM,0.0985348948136065,70,0.0041345898571428,0.0004074013766709,FIFA Men's World Cup
GK,LS,RB,0.2334756995120396,84,0.0053363326190476,0.001245903991061,FIFA Men's World Cup
GK,LS,RCB-3,0.3325262402595036,32,-0.001607250625,-0.0005344530074859,FIFA Men's World Cup
GK,LS,RCB-4,0.3389319436066494,84,0.0053363326190476,0.0018086535863053,FIFA Men's World Cup
GK,LS,RDM,0.3157794595852888,46,0.0023347528260869,0.0007372669856869,FIFA Men's World Cup
GK,LS,RS,0.1497435574906417,56,0.0025202182142857,0.0003773864410598,FIFA Men's World Cup
GK,LS,RW,0.1557532400836197,73,0.0043964249315068,0.0006847574278665,FIFA Men's World Cup
GK,LS,RWB,0.0218896729407434,32,-0.001607250625,-3.5182190515055605e-05,FIFA Men's World Cup
GK,LS,RZM,0.2218197933961092,70,0.0041345898571428,0.000917133867889,FIFA Men's World Cup
GK,LS,ST,0.2409338755796768,60,0.0042614616666666,0.0010267304749842,FIFA Men's World Cup
GK,LS,ZDM,0.2475038443508293,70,0.0041345898571428,0.0010233268844568,FIFA Men's World Cup
GK,LS,ZOM,0.205692266396618,44,0.0038513688636363,0.0007921967902907,FIFA Men's World Cup
GK,LW,CB-3,0.1101202367955724,30,0.0017698496666666,0.0001948962643858,FIFA Men's World Cup
GK,LW,GK,0.0,112,0.0019226310714285,0.0,FIFA Men's World Cup
GK,LW,LB,0.0123456790123456,81,0.0019858361728394,2.4516495960981465e-05,FIFA Men's World Cup
GK,LW,LCB-3,0.0333333333333333,30,0.0017698496666666,5.899498888888866e-05,FIFA Men's World Cup
GK,LW,LCB-4,0.0478657663146887,81,0.0019858361728394,9.505357018839128e-05,FIFA Men's World Cup
GK,LW,LDM,0.0082547045884177,45,-0.0009327724444444,-7.699760977105244e-06,FIFA Men's World Cup
GK,LW,LS,0.064148544813175,53,0.0021708307547169,0.0001392556339507,FIFA Men's World Cup
GK,LW,LW,0.0,76,0.001576737368421,0.0,FIFA Men's World Cup
GK,LW,LWB,0.0,30,0.0017698496666666,0.0,FIFA Men's World Cup
GK,LW,LZM,0.0470324971452753,66,0.0038776209090909,0.0001823741943372,FIFA Men's World Cup
GK,LW,RB,0.3980146435556846,81,0.0019858361728394,0.0007903918764926,FIFA Men's World Cup
GK,LW,RCB-3,0.2944825913370031,30,0.0017698496666666,0.0005211899161169,FIFA Men's World Cup
GK,LW,RCB-4,0.1175427956192297,81,0.0019858361728394,0.0002334207353973,FIFA Men's World Cup
GK,LW,RDM,0.1126930205578433,45,-0.0009327724444444,-0.0001051169442575,FIFA Men's World Cup
GK,LW,RS,0.2100482898006797,53,0.0021708307547169,0.000455979287475,FIFA Men's World Cup
GK,LW,RW,0.2964730539869902,76,0.001576737368421,0.0004674601429511,FIFA Men's World Cup
GK,LW,RWB,0.3773555340467675,30,0.0017698496666666,0.0006678625661474,FIFA Men's World Cup
GK,LW,RZM,0.2399401482778486,66,0.0038776209090909,0.0009303969358925,FIFA Men's World Cup
GK,LW,ST,0.1277786902910652,58,0.0017050722413793,0.000217871897855,FIFA Men's World Cup
GK,LW,ZDM,0.1426964733829827,66,0.0038776209090909,0.0005533228288433,FIFA Men's World Cup
GK,LW,ZOM,0.0695178671573664,31,-0.0007509154838709,-5.22020428541524e-05,FIFA Men's World Cup
GK,LWB,CB-3,0.0,5,0.0032679899999999,0.0,FIFA Men's World Cup
GK,LWB,GK,0.0333333333333333,30,-0.0021567763333333,-7.189254444444479e-05,FIFA Men's World Cup
GK,LWB,LB,0.04,25,-0.0032417296,-0.000129669184,FIFA Men's World Cup
GK,LWB,LCB-3,0.0,5,0.0032679899999999,0.0,FIFA Men's World Cup
GK,LWB,LCB-4,0.0,25,-0.0032417296,-0.0,FIFA Men's World Cup
GK,LWB,LDM,0.0,9,-0.0018737611111111,-0.0,FIFA Men's World Cup
GK,LWB,LS,0.0283382407884077,11,-0.0038332645454545,-0.0001086279736947,FIFA Men's World Cup
GK,LWB,LW,0.0160965215688543,22,-0.0012918813636363,-2.0794796234173963e-05,FIFA Men's World Cup
GK,LWB,LWB,0.0,5,0.0032679899999999,0.0,FIFA Men's World Cup
GK,LWB,LZM,0.0,21,-0.0022780685714285,-0.0,FIFA Men's World Cup
GK,LWB,RB,0.1335063443819789,25,-0.0032417296,-0.0004327914683708,FIFA Men's World Cup
GK,LWB,RCB-3,0.0,5,0.0032679899999999,0.0,FIFA Men's World Cup
GK,LWB,RCB-4,0.0,25,-0.0032417296,-0.0,FIFA Men's World Cup
GK,LWB,RDM,0.0162372520360083,9,-0.0018737611111111,-3.0424731416382096e-05,FIFA Men's World Cup
GK,LWB,RS,0.1777012527791028,11,-0.0038332645454545,-0.0006811759119609,FIFA Men's World Cup
GK,LWB,RW,0.2489897577007261,22,-0.0012918813636363,-0.0003216652277099,FIFA Men's World Cup
GK,LWB,RWB,0.2367781802109269,5,0.0032679899999999,0.0007737887251475,FIFA Men's World Cup
GK,LWB,RZM,0.0647304808147112,21,-0.0022780685714285,-0.0001474604739574,FIFA Men's World Cup
GK,LWB,ST,0.0495525819901539,19,-0.0011861778947368,-5.877817738385641e-05,FIFA Men's World Cup
GK,LWB,ZDM,0.0,21,-0.0022780685714285,-0.0,FIFA Men's World Cup
GK,LWB,ZOM,0.0927760640022988,9,-0.0070668544444444,-0.0006556349402327,FIFA Men's World Cup
GK,LZM,CB-3,0.0588235294117647,17,-0.001193964117647,-7.02331833910038e-05,FIFA Men's World Cup
GK,LZM,GK,0.0013839943414782,86,-0.0007857125581395,-1.0874217344935106e-06,FIFA Men's World Cup
GK,LZM,LB,0.0144927536231884,69,-0.0006851288405797,-9.929403486662638e-06,FIFA Men's World Cup
GK,LZM,LCB-3,0.0,17,-0.001193964117647,-0.0,FIFA Men's World Cup
GK,LZM,LCB-4,0.0482380166370618,69,-0.0006851288405797,-3.304925641041553e-05,FIFA Men's World Cup
GK,LZM,LDM,0.119244424163711,43,0.0012585109302325,0.0001500704111793,FIFA Men's World Cup
GK,LZM,LS,0.107302078938013,44,0.0002761068181818,2.9626835599867583e-05,FIFA Men's World Cup
GK,LZM,LW,0.0023097672209691,61,-0.0008325172131147,-1.922920969745072e-06,FIFA Men's World Cup
GK,LZM,LWB,0.0,17,-0.001193964117647,-0.0,FIFA Men's World Cup
GK,LZM,LZM,0.0360983084175574,43,-0.0028299360465116,-0.0001021559042089,FIFA Men's World Cup
GK,LZM,RB,0.2084250280289823,69,-0.0006851288405797,-0.0001427979978012,FIFA Men's World Cup
GK,LZM,RCB-3,0.2357973923377865,17,-0.001193964117647,-0.000281533625486,FIFA Men's World Cup
GK,LZM,RCB-4,0.1751313578827669,69,-0.0006851288405797,-0.0001199875441753,FIFA Men's World Cup
GK,LZM,RDM,0.2815126974736028,43,0.0012585109302325,0.0003542868067697,FIFA Men's World Cup
GK,LZM,RS,0.2002909840828317,44,0.0002761068181818,5.5301706325613095e-05,FIFA Men's World Cup
GK,LZM,RW,0.0890893114787371,61,-0.0008325172131147,-7.416838531059167e-05,FIFA Men's World Cup
GK,LZM,RWB,0.0003723014061588,17,-0.001193964117647,-4.445145199032106e-07,FIFA Men's World Cup
GK,LZM,RZM,0.1585551699805722,43,-0.0028299360465116,-0.0004487009908888,FIFA Men's World Cup
GK,LZM,ST,0.090777092092928,42,-0.0018980947619047,-0.0001723035230025,FIFA Men's World Cup
GK,LZM,ZDM,0.1385398552496485,43,-0.0028299360465116,-0.0003920589302494,FIFA Men's World Cup
GK,LZM,ZOM,0.064137003213017,32,0.0008965374999999,5.7501228518089865e-05,FIFA Men's World Cup
GK,RB,CB-3,0.0,36,0.0007467119444444,0.0,FIFA Men's World Cup
GK,RB,GK,0.0072062259491211,114,-0.0027621254385965,-1.990450001034176e-05,FIFA Men's World Cup
GK,RB,LB,0.058919716621504,78,-0.0043815888461538,-0.0002581619731673,FIFA Men's World Cup
GK,RB,LCB-3,0.0277777777777777,36,0.0007467119444444,2.074199845678989e-05,FIFA Men's World Cup
GK,RB,LCB-4,0.0330225513937467,78,-0.0043815888461538,-0.0001446912428583,FIFA Men's World Cup
GK,RB,LDM,0.0553338586279644,47,0.0009787159574468,5.415613042629447e-05,FIFA Men's World Cup
GK,RB,LS,0.1621879393451704,52,-0.0008792453846153,-0.0001426029971095,FIFA Men's World Cup
GK,RB,LW,0.142889947529687,75,-0.0029444209333333,-0.0004207281526693,FIFA Men's World Cup
GK,RB,LWB,0.0271834393094171,36,0.0007467119444444,2.0298198823422188e-05,FIFA Men's World Cup
GK,RB,LZM,0.0257160341187682,67,-0.005386297761194,-0.0001385142170007,FIFA Men's World Cup
GK,RB,RB,0.0,78,-0.0043815888461538,-0.0,FIFA Men's World Cup
GK,RB,RCB-3,0.0,36,0.0007467119444444,0.0,FIFA Men's World Cup
GK,RB,RCB-4,0.0,78,-0.0043815888461538,-0.0,FIFA Men's World Cup
GK,RB,RDM,0.0070398906856766,47,0.0009787159574468,6.890053352752876e-06,FIFA Men's World Cup
GK,RB,RS,0.0238251813400268,52,-0.0008792453846153,-2.0948180730843448e-05,FIFA Men's World Cup
GK,RB,RW,0.0107884896861635,75,-0.0029444209333333,-3.176585487099079e-05,FIFA Men's World Cup
GK,RB,RWB,0.0,36,0.0007467119444444,0.0,FIFA Men's World Cup
GK,RB,RZM,0.0210413031611984,67,-0.005386297761194,-0.0001133347241097,FIFA Men's World Cup
GK,RB,ST,0.1488466953012465,62,-0.0043413151612903,-0.0006461904150192,FIFA Men's World Cup
